pool_rank,benchmark,task_id,task_column,candidate_reason,mix_selection_score,final_priority_score,difficulty_tier,difficulty_signal,representative_signal,unique_unpredictable_signal,discrimination_signal,observed_count,imputed_mean,observed_mean,observed_std,strength_correlation,useful_representativeness_score,task_unpredictability_score,representative_rank_within_benchmark,unique_rank_within_benchmark,composite_rank_within_benchmark,base_representative_task,difficult_task,frontier_task_with_signal,unique_unpredictable_task,high_composite_task
3021,swebench-multilingual,swe-bench/swebench_multilingual__google__gson-1014,swebench-multilingual/swe-bench/swebench_multilingual__google__gson-1014,unique_unpredictable,0.5155833333333333,0.5555833333333333,medium,0.3125,0.25,0.8958333333333334,0.84,16,0.6875,0.6875,0.4325112554733403,0.3928755117344109,0.15189817249186363,0.3435893208014731,37.0,6.0,19.0,False,False,False,True,False
3022,swebench-multilingual,swe-bench/swebench_multilingual__fluent__fluentd-4030,swebench-multilingual/swe-bench/swebench_multilingual__fluent__fluentd-4030,unique_unpredictable,0.5005833333333334,0.5405833333333334,medium,0.5625,0.2708333333333333,0.9166666666666666,0.24,16,0.4375,0.4375,0.327421640328835,0.5020147927344085,0.16364560641874817,0.36287019082096184,36.0,5.0,23.0,False,False,False,True,False
3023,swebench-multilingual,swe-bench/swebench_multilingual__projectlombok__lombok-3674,swebench-multilingual/swe-bench/swebench_multilingual__projectlombok__lombok-3674,unique_unpredictable,0.48939582291666667,0.5293958229166666,medium,0.666666625,0.22916666666666666,0.8020833333333334,0.28,16,0.333333375,0.333333375,0.3333334375000644,0.5212658098765238,0.14861962713407942,0.26004810432071745,38.0,11.0,26.0,False,False,False,True,False
3024,swebench-multilingual,swe-bench/swebench_multilingual__fmtlib__fmt-2310,swebench-multilingual/swe-bench/swebench_multilingual__fmtlib__fmt-2310,difficult;frontier_with_variance,0.4454583385416667,0.5254583385416667,frontier,0.9791666875,0.041666666666666664,0.7083333333333334,0.06,16,0.0208333125,0.0208333125,0.0806870723588348,-0.4129319810639112,0.042555337719726805,0.2340127544737598,47.0,15.0,34.0,False,True,True,False,False
3025,swebench-multilingual,swe-bench/swebench_multilingual__php-cs-fixer__php-cs-fixer-7635,swebench-multilingual/swe-bench/swebench_multilingual__php-cs-fixer__php-cs-fixer-7635,difficult,0.48110416666666667,0.5211041666666667,hard,0.75,0.16666666666666666,0.6770833333333334,0.44,16,0.25,0.25,0.3632416168643813,0.2904930050882591,0.1342665981933681,0.16994220251721182,41.0,17.0,27.0,False,True,False,False,False
3026,swebench-multilingual,swe-bench/swebench_multilingual__apache__druid-14092,swebench-multilingual/swe-bench/swebench_multilingual__apache__druid-14092,unique_unpredictable,0.46947920312499997,0.509479203125,medium,0.6041668124999999,0.20833333333333334,0.8020833333333334,0.3,16,0.3958331875,0.3958331875,0.33785993795307,0.4822423455806509,0.14015980371741035,0.26004810432071745,39.0,10.0,29.0,False,False,False,True,False
3027,swebench-multilingual,swe-bench/swebench_multilingual__caddyserver__caddy-4943,swebench-multilingual/swe-bench/swebench_multilingual__caddyserver__caddy-4943,difficult,0.4583541822916667,0.49835418229166667,hard,0.9375000625,0.0625,0.7604166666666666,0.08,16,0.0624999375,0.0624999375,0.1301039948625083,0.0537420035712796,0.04572853533891107,0.2542678830723818,46.0,12.0,32.0,False,True,False,False,False
3028,swebench-multilingual,swe-bench/swebench_multilingual__uutils__coreutils-6690,swebench-multilingual/swe-bench/swebench_multilingual__uutils__coreutils-6690,difficult,0.44756249479166665,0.48756249479166663,hard,0.7708333125,0.125,0.7604166666666666,0.14,16,0.2291666875,0.2291666875,0.281828215814554,0.171304560189635,0.11627748339837618,0.2542678830723818,43.0,13.0,33.0,False,True,False,False,False
3029,swebench-multilingual,swe-bench/swebench_multilingual__faker-ruby__faker-2705,swebench-multilingual/swe-bench/swebench_multilingual__faker-ruby__faker-2705,difficult,0.4403958333333333,0.4803958333333333,hard,0.75,0.1875,0.6770833333333334,0.12,16,0.25,0.25,0.2763854997001471,0.2874819488613488,0.13879777726916942,0.16994220251721182,40.0,16.0,36.0,False,True,False,False,False
3030,swebench-multilingual,swe-bench/swebench_multilingual__briannesbitt__carbon-3041,swebench-multilingual/swe-bench/swebench_multilingual__briannesbitt__carbon-3041,difficult,0.2545,0.2945,frontier,1.0,0.0,0.0,0.03,16,0.0,0.0,0.0,,,,,,48.0,False,True,False,False,False
3031,swebench-multilingual,swe-bench/swebench_multilingual__hashicorp__terraform-35543,swebench-multilingual/swe-bench/swebench_multilingual__hashicorp__terraform-35543,difficult,0.2545,0.2945,frontier,1.0,0.0,0.0,0.03,16,0.0,0.0,0.0,,,,,,49.0,False,True,False,False,False
3032,swebench-verified,pydata__xarray-6721,swebench-verified/pydata__xarray-6721,base_representative,0.6078962609707447,0.6678962609707446,medium,0.31249993749999994,1.0,0.21808510638297873,0.835,16,0.6875000625000001,0.6875000625000001,0.4161455042760688,0.7497272679476443,0.38288878264569676,0.03508775306696932,1.0,75.0,17.0,True,False,False,False,False
3033,swebench-verified,scikit-learn__scikit-learn-9288,swebench-verified/scikit-learn__scikit-learn-9288,base_representative,0.6003953796542554,0.6603953796542554,easy,0.29166662499999996,0.9893617021276596,0.19680851063829788,0.88,16,0.708333375,0.708333375,0.4228704777733182,0.715301976495278,0.3820332373539755,0.03435975155993687,2.0,77.0,20.0,True,False,False,False,False
3034,swebench-verified,django__django-16642,swebench-verified/django__django-16642,high_composite,0.7088200302526595,0.7088200302526595,medium,0.3958333125,0.8936170212765957,0.6063829787234043,0.97,16,0.6041666875,0.6041666875,0.4443902062174242,0.7437510060915351,0.356337239336734,0.11960688740609848,11.0,38.0,1.0,False,False,False,False,True
3035,swebench-verified,sympy__sympy-17318,swebench-verified/sympy__sympy-17318,difficult;unique_unpredictable;high_composite,0.6247544222074468,0.7047544222074469,hard,0.729166625,0.2765957446808511,0.8936170212765957,0.815,16,0.270833375,0.270833375,0.4119525386464251,0.3661499814573712,0.1324122634915732,0.2988866921909683,69.0,11.0,14.0,False,True,False,True,True
3036,swebench-verified,django__django-14725,swebench-verified/django__django-14725,high_composite,0.6956728723404255,0.6956728723404255,medium,0.5625,0.648936170212766,0.7446808510638298,0.945,16,0.4375,0.4375,0.436506840979898,0.6327966409591526,0.28978640974360725,0.1676185238793012,34.0,25.0,2.0,False,False,False,False,True
3037,swebench-verified,django__django-14017,swebench-verified/django__django-14017,high_composite,0.6940159574468086,0.6940159574468086,medium,0.375,0.7659574468085106,0.7287234042553191,1.0,16,0.625,0.625,0.4841229182759271,0.5450664597019075,0.32505449859043906,0.16044406092709285,23.0,26.0,3.0,False,False,False,False,True
3038,swebench-verified,matplotlib__matplotlib-22871,swebench-verified/matplotlib__matplotlib-22871,unique_unpredictable;high_composite,0.6508953796542554,0.6908953796542554,medium,0.41666662499999996,0.48936170212765956,0.9468085106382979,0.925,16,0.583333375,0.583333375,0.4330127259485099,0.4495807995458857,0.23657787006658013,0.3649470671821974,49.0,6.0,6.0,False,False,False,True,True
3039,swebench-verified,pydata__xarray-6599,swebench-verified/pydata__xarray-6599,unique_unpredictable;high_composite,0.6418226898271276,0.6818226898271277,medium,0.4583333125,0.5106382978723404,0.851063829787234,0.905,16,0.5416666875,0.5416666875,0.4228705208814984,0.5537368990018633,0.2501008274470409,0.27593375806710163,47.0,15.0,9.0,False,False,False,True,True
3040,swebench-verified,sphinx-doc__sphinx-8265,swebench-verified/sphinx-doc__sphinx-8265,high_composite,0.6730283740026596,0.6730283740026596,medium,0.5416666875,0.6276595744680851,0.7287234042553191,0.905,16,0.4583333125,0.4583333125,0.4228705208814984,0.5675237150377282,0.2817702719445111,0.16044406092709285,36.0,27.0,4.0,False,False,False,False,True
3041,swebench-verified,pytest-dev__pytest-5787,swebench-verified/pytest-dev__pytest-5787,difficult;unique_unpredictable,0.586281914893617,0.6662819148936171,hard,0.75,0.2127659574468085,0.9042553191489362,0.655,16,0.25,0.25,0.3632416168643813,0.2239769904285375,0.11874277819184045,0.3086735491622218,75.0,10.0,23.0,False,True,False,True,False
3042,swebench-verified,sympy__sympy-18698,swebench-verified/sympy__sympy-18698,high_composite,0.6551506988031915,0.6551506988031915,medium,0.41666662499999996,0.7978723404255319,0.5319148936170213,0.925,16,0.583333375,0.583333375,0.4330127259485099,0.5681546665439821,0.32841383120826684,0.10493880503913511,20.0,45.0,5.0,False,False,False,False,True
3043,swebench-verified,matplotlib__matplotlib-20826,swebench-verified/matplotlib__matplotlib-20826,high_composite,0.650593085106383,0.650593085106383,medium,0.4375,0.6702127659574468,0.6595744680851063,0.945,16,0.5625,0.5625,0.436506840979898,0.5268115736875276,0.2910329097176192,0.1438141690233794,32.0,33.0,7.0,False,False,False,False,True
3044,swebench-verified,sphinx-doc__sphinx-9230,swebench-verified/sphinx-doc__sphinx-9230,high_composite,0.6492384647606383,0.6492384647606383,medium,0.35416662499999996,0.6808510638297872,0.776595744680851,0.855,16,0.645833375,0.645833375,0.4161455261784744,0.7118891571194244,0.2937948436960349,0.1704525952289584,31.0,22.0,8.0,False,False,False,False,True
3045,swebench-verified,django__django-14140,swebench-verified/django__django-14140,difficult;unique_unpredictable,0.5657845900930851,0.6457845900930852,hard,0.8125000625000001,0.18085106382978725,0.9574468085106383,0.4,16,0.1874999375,0.1874999375,0.2879223874854273,0.3611735395719996,0.10805562173281794,0.3681444433413614,78.0,5.0,28.0,False,True,False,True,False
3046,swebench-verified,sympy__sympy-15875,swebench-verified/sympy__sympy-15875,unique_unpredictable,0.6008031758643617,0.6408031758643618,medium,0.6249999375000002,0.2872340425531915,0.9680851063829787,0.68,16,0.3750000624999999,0.3750000624999999,0.3703415207803921,0.310473782579077,0.13841576929701196,0.4139918937145389,68.0,4.0,19.0,False,False,False,True,False
3047,swebench-verified,sphinx-doc__sphinx-9258,swebench-verified/sphinx-doc__sphinx-9258,high_composite,0.6400354714095744,0.6400354714095744,medium,0.33333337500000004,0.8829787234042553,0.5106382978723404,0.8,16,0.666666625,0.666666625,0.408248341494928,0.7897215862590229,0.3538633130280327,0.1007289875415901,12.0,47.0,10.0,False,False,False,False,True
3048,swebench-verified,scikit-learn__scikit-learn-12682,swebench-verified/scikit-learn__scikit-learn-12682,high_composite,0.6392890123005319,0.6392890123005319,easy,0.2916666875,0.9680851063829787,0.43617021276595747,0.79,16,0.7083333125,0.7083333125,0.4061164673704636,0.7502698554613683,0.3698878585501498,0.08005683386703466,4.0,54.0,11.0,False,False,False,False,True
3049,swebench-verified,django__django-11433,swebench-verified/django__django-11433,unique_unpredictable,0.5987455465425532,0.6387455465425532,medium,0.64583325,0.43617021276595747,0.8085106382978723,0.55,16,0.35416675,0.35416675,0.3429600671199746,0.618130075953474,0.22105522107074088,0.21685468631034988,54.0,19.0,21.0,False,False,False,True,False
3050,swebench-verified,astropy__astropy-13453,swebench-verified/astropy__astropy-13453,high_composite,0.6346391948138297,0.6346391948138297,easy,0.27083337500000004,0.723404255319149,0.7659574468085106,0.815,16,0.729166625,0.729166625,0.4119525386464251,0.6837690212801927,0.3093299230457995,0.1683209540155638,27.0,23.0,12.0,False,False,False,False,True
3051,swebench-verified,pytest-dev__pytest-7236,swebench-verified/pytest-dev__pytest-7236,high_composite,0.62991665625,0.62991665625,easy,0.29166662499999996,0.925531914893617,0.40425531914893614,0.88,16,0.708333375,0.708333375,0.4228704777733182,0.6328128685116532,0.35930913797547515,0.0754507394081505,8.0,57.0,13.0,False,False,False,False,True
3052,swebench-verified,scikit-learn__scikit-learn-14983,swebench-verified/scikit-learn__scikit-learn-14983,high_composite,0.6232331456117022,0.6232331456117022,medium,0.35416662499999996,0.7446808510638298,0.6702127659574468,0.71,16,0.645833375,0.645833375,0.3813126474029997,0.738243596480653,0.31078180706531366,0.14627895226110177,25.0,32.0,15.0,False,False,False,False,True
3053,swebench-verified,astropy__astropy-14369,swebench-verified/astropy__astropy-14369,difficult;unique_unpredictable,0.5350798028590426,0.6150798028590426,hard,0.8750000625,0.0851063829787234,0.9361702127659575,0.35,16,0.1249999375,0.1249999375,0.2602081998932462,0.1249057116212575,0.04152488883800851,0.35549593085213016,87.0,7.0,35.0,False,True,False,True,False
3054,swebench-verified,matplotlib__matplotlib-24870,swebench-verified/matplotlib__matplotlib-24870,difficult;unique_unpredictable,0.5324095900930851,0.6124095900930852,hard,0.8750000625,0.1702127659574468,0.8723404255319149,0.24,16,0.1249999375,0.1249999375,0.199826283063086,0.4143696704503446,0.0928810597008448,0.2809064125386824,79.0,13.0,36.0,False,True,False,True,False
3055,swebench-verified,sympy__sympy-21930,swebench-verified/sympy__sympy-21930,difficult;unique_unpredictable,0.5321223404255319,0.6121223404255319,hard,0.875,0.14893617021276595,0.8829787234042553,0.27,16,0.125,0.125,0.2319902416530704,0.345238289307002,0.08877332654068437,0.288444165060342,81.0,12.0,37.0,False,True,False,True,False
3056,swebench-verified,django__django-15629,swebench-verified/django__django-15629,difficult;unique_unpredictable,0.5170647267287234,0.5970647267287235,hard,0.895833375,0.1276595744680851,0.8617021276595744,0.22,16,0.104166625,0.104166625,0.1943203835380101,0.323639573933504,0.059969831556559106,0.28080449473588964,83.0,14.0,40.0,False,True,False,True,False
3057,swebench-verified,matplotlib__matplotlib-20676,swebench-verified/matplotlib__matplotlib-20676,difficult;unique_unpredictable,0.5120177357047873,0.5920177357047873,hard,0.9166666875,0.031914893617021274,0.9787234042553191,0.18,16,0.0833333125,0.0833333125,0.1863390074419869,-0.2562505795503347,0.019331701173896765,0.41618036289232785,92.0,3.0,42.0,False,True,False,True,False
3058,swebench-verified,django__django-11885,swebench-verified/django__django-11885,difficult,0.5512845744680851,0.5912845744680851,hard,0.8125,0.22340425531914893,0.7978723404255319,0.47,16,0.1875,0.1875,0.3111080555405951,0.4061598273187121,0.11946868049559836,0.21537834160210967,74.0,20.0,33.0,False,True,False,False,False
3059,swebench-verified,django__django-12325,swebench-verified/django__django-12325,difficult;unique_unpredictable,0.5105603045212765,0.5905603045212766,hard,0.91666675,0.0425531914893617,1.0,0.11,16,0.08333325,0.08333325,0.1443374229598391,0.0169344880677309,0.020163268018152637,0.5315577002378951,91.0,1.0,44.0,False,True,False,True,False
3060,swebench-verified,astropy__astropy-8707,swebench-verified/astropy__astropy-8707,difficult;frontier_with_variance;unique_unpredictable,0.469605501662234,0.5896055016622341,frontier,0.9791666875,0.02127659574468085,0.824468085106383,0.075,16,0.0208333125,0.0208333125,0.0806870723588348,0.210443033165086,0.017124253305905928,0.25259013149820886,93.0,17.0,58.0,False,True,True,True,False
3061,swebench-verified,matplotlib__matplotlib-26208,swebench-verified/matplotlib__matplotlib-26208,difficult;unique_unpredictable,0.5094122340425532,0.5894122340425533,hard,0.9375,0.07446808510638298,0.9148936170212766,0.135,16,0.0625,0.0625,0.1755448265005978,0.1471279630241047,0.03756197848884041,0.3100322146103489,88.0,9.0,45.0,False,True,False,True,False
3062,swebench-verified,pydata__xarray-6938,swebench-verified/pydata__xarray-6938,difficult;unique_unpredictable,0.5040328118351064,0.5840328118351065,hard,0.895833375,0.11702127659574468,0.824468085106383,0.22,16,0.104166625,0.104166625,0.1943203835380101,0.1549823569895567,0.05697610781297141,0.25259013149820886,84.0,18.0,46.0,False,True,False,True,False
3063,swebench-verified,django__django-10554,swebench-verified/django__django-10554,difficult;frontier_with_variance,0.45657358676861703,0.536573586768617,frontier,0.9791666875,0.010638297872340425,0.7872340425531915,0.075,16,0.0208333125,0.0208333125,0.0806870723588348,0.220550961257328,0.015638087705833355,0.2090943112987419,94.0,21.0,61.0,False,True,True,False,False
3064,swebench-verified,django__django-16560,swebench-verified/django__django-16560,difficult,0.49079345013297876,0.5307934501329787,hard,0.770833375,0.24468085106382978,0.5797872340425532,0.45,16,0.229166625,0.229166625,0.3054766624792872,0.4380781776350924,0.12488021491416525,0.11550815992983543,72.0,41.0,50.0,False,True,False,False,False
3065,swebench-verified,django__django-11206,swebench-verified/django__django-11206,unique_unpredictable,0.4884556685505319,0.5284556685505319,easy,0.20833331249999998,0.39361702127659576,0.8404255319148937,0.59,16,0.7916666875,0.7916666875,0.351089586244686,0.5431118661631547,0.18670557681550615,0.27589395379916637,58.0,16.0,51.0,False,False,False,True,False
3066,swebench-verified,django__django-11087,swebench-verified/django__django-11087,difficult,0.4689326293218085,0.5089326293218085,hard,0.9166666875,0.10638297872340426,0.7021276595744681,0.18,16,0.0833333125,0.0833333125,0.1863390074419869,0.3239195406797461,0.0535761547205974,0.15484574527173078,85.0,29.0,59.0,False,True,False,False,False
3067,swebench-verified,django__django-11848,swebench-verified/django__django-11848,unique_unpredictable,0.44032091156914893,0.4803209115691489,easy,0.29166662499999996,0.19148936170212766,0.925531914893617,0.46,16,0.708333375,0.708333375,0.3090083320973876,0.4036770876400297,0.11015236484297337,0.32361084175220134,77.0,8.0,63.0,False,False,False,True,False
3068,swebench-verified,django__django-15695,swebench-verified/django__django-15695,difficult,0.43462411868351064,0.4746241186835106,hard,0.9166666875,0.09574468085106383,0.5797872340425532,0.18,16,0.0833333125,0.0833333125,0.1863390074419869,0.2579154862725759,0.050563303240782606,0.11550815992983543,86.0,40.0,64.0,False,True,False,False,False
3069,swebench-verified,django__django-15563,swebench-verified/django__django-15563,difficult,0.41155851063829785,0.4515585106382978,hard,0.875,0.1595744680851064,0.31382978723404253,0.39,16,0.125,0.125,0.2856522993275653,0.3847317767372926,0.09062901541484493,0.0627595203241339,80.0,65.0,66.0,False,True,False,False,False
3070,swebench-verified,sphinx-doc__sphinx-9602,swebench-verified/sphinx-doc__sphinx-9602,difficult;frontier_with_variance,0.35388121609042555,0.4338812160904255,frontier,0.958333375,0.06382978723404255,0.31382978723404253,0.09,16,0.041666625,0.041666625,0.1102395277213866,0.340729690621104,0.028105969941056182,0.0627595203241339,89.0,66.0,75.0,False,True,True,False,False
3071,swebench-verified,django__django-7530,swebench-verified/django__django-7530,unique_unpredictable,0.2965824311835107,0.33658243118351067,easy,0.06249993750000005,0.05319148936170213,0.9893617021276596,0.1,16,0.9375000625,0.9375000625,0.1301039948625083,-0.0990880181554305,0.024295896472362674,0.448961289226146,90.0,2.0,81.0,False,False,False,True,False
3072,swebench-verified,django__django-13794,swebench-verified/django__django-13794,difficult,0.25525,0.29524999999999996,frontier,1.0,0.0,0.0,0.035,16,0.0,0.0,0.0,,,,,,87.0,False,True,False,False,False
3073,swebench-verified,django__django-14011,swebench-verified/django__django-14011,difficult,0.25525,0.29524999999999996,frontier,1.0,0.0,0.0,0.035,16,0.0,0.0,0.0,,,,,,88.0,False,True,False,False,False
3074,swebench-verified,django__django-14155,swebench-verified/django__django-14155,difficult,0.25525,0.29524999999999996,frontier,1.0,0.0,0.0,0.035,16,0.0,0.0,0.0,,,,,,89.0,False,True,False,False,False
3075,swebench-verified,matplotlib__matplotlib-26466,swebench-verified/matplotlib__matplotlib-26466,difficult,0.25525,0.29524999999999996,frontier,1.0,0.0,0.0,0.035,16,0.0,0.0,0.0,,,,,,90.0,False,True,False,False,False
3076,swebench-verified,pylint-dev__pylint-4661,swebench-verified/pylint-dev__pylint-4661,difficult,0.25525,0.29524999999999996,frontier,1.0,0.0,0.0,0.035,16,0.0,0.0,0.0,,,,,,91.0,False,True,False,False,False
3077,swebench-verified,sympy__sympy-13852,swebench-verified/sympy__sympy-13852,difficult,0.25525,0.29524999999999996,frontier,1.0,0.0,0.0,0.035,16,0.0,0.0,0.0,,,,,,92.0,False,True,False,False,False
3078,swebenchpro,instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,swebenchpro/instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,base_representative,0.6131993243243243,0.6731993243243244,medium,0.3125,0.9864864864864865,0.21621621621621623,0.905,16,0.6875,0.6875,0.4325112554733403,0.7703169049560663,0.4065085913345105,0.04722411037019225,2.0,59.0,18.0,True,False,False,False,False
3079,swebenchpro,instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,swebenchpro/instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,base_representative,0.5761328724662161,0.6361328724662161,easy,0.29166662499999996,1.0,0.11486486486486487,0.83,16,0.708333375,0.708333375,0.4228704777733182,0.8299521257559546,0.41036375288954957,0.033805183251483184,1.0,66.0,30.0,True,False,False,False,False
3080,swebenchpro,instance_flipt-io__flipt-406f9396ad65696d58865b3a6283109cd4eaf40e,swebenchpro/instance_flipt-io__flipt-406f9396ad65696d58865b3a6283109cd4eaf40e,difficult;unique_unpredictable;high_composite,0.6322567567567567,0.7122567567567568,hard,0.75,0.2972972972972973,0.8108108108108109,0.92,16,0.25,0.25,0.4330127018922193,0.3349243574577213,0.1844834036712636,0.26145084430906107,53.0,15.0,12.0,False,True,False,True,True
3081,swebenchpro,instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,swebenchpro/instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,high_composite,0.7082894092060811,0.7082894092060811,medium,0.5208333125,0.7297297297297297,0.7027027027027027,0.98,16,0.4791666875,0.4791666875,0.4559597868858227,0.5768096507479129,0.30467535560458114,0.21145182140681407,21.0,23.0,1.0,False,False,False,False,True
3082,swebenchpro,instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,swebenchpro/instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,difficult;frontier_with_variance;unique_unpredictable,0.5806711659628379,0.700671165962838,frontier,0.9583333125,0.10810810810810811,1.0,0.355,16,0.0416666875,0.0416666875,0.1613743867791287,0.1378060034137373,0.02555316206772242,0.5061559520399468,67.0,1.0,29.0,False,True,True,True,False
3083,swebenchpro,instance_element-hq__element-web-d06cf09bf0b3d4a0fbe6bd32e4115caea2083168-vnan,swebenchpro/instance_element-hq__element-web-d06cf09bf0b3d4a0fbe6bd32e4115caea2083168-vnan,high_composite,0.692510135135135,0.692510135135135,medium,0.5625,0.6216216216216216,0.7702702702702703,0.945,16,0.4375,0.4375,0.436506840979898,0.4832513763503396,0.28538205745963474,0.2459070641114226,29.0,18.0,2.0,False,False,False,False,True
3084,swebenchpro,instance_gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,swebenchpro/instance_gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,difficult;unique_unpredictable,0.6022860620777027,0.6822860620777028,hard,0.7083334375,0.33783783783783783,0.8378378378378378,0.65,16,0.2916665625,0.2916665625,0.3703414223351826,0.3663294050993247,0.20973985395896605,0.2833822198226347,50.0,13.0,22.0,False,True,False,True,False
3085,swebenchpro,instance_ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362-v1055803c3a812189a1133297f7f5468579283f86,swebenchpro/instance_ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362-v1055803c3a812189a1133297f7f5468579283f86,unique_unpredictable;high_composite,0.6408828880912162,0.6808828880912162,medium,0.4166666875,0.5,0.8648648648648649,0.97,16,0.5833333125,0.5833333125,0.4487637610084674,0.5355069644589789,0.2586787092720564,0.2923949735612975,38.0,11.0,9.0,False,False,False,True,True
3086,swebenchpro,instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2,swebenchpro/instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2,difficult;unique_unpredictable,0.5840236642736487,0.6640236642736488,hard,0.9375000625,0.14864864864864866,0.9864864864864865,0.34,16,0.0624999375,0.0624999375,0.1301039948625083,0.2015776005967825,0.03710898451211013,0.46251615011342984,64.0,2.0,27.0,False,True,False,True,False
3087,swebenchpro,instance_element-hq__element-web-7c63d52500e145d6fff6de41dd717f61ab88d02f-vnan,swebenchpro/instance_element-hq__element-web-7c63d52500e145d6fff6de41dd717f61ab88d02f-vnan,unique_unpredictable;high_composite,0.6235596951013513,0.6635596951013514,medium,0.520833375,0.4864864864864865,0.8243243243243243,0.78,16,0.4791666249999999,0.4791666249999999,0.4077164196098611,0.5377671934204687,0.25535159143203356,0.27848331232938517,39.0,14.0,14.0,False,False,False,True,True
3088,swebenchpro,instance_nodebb__nodebb-3c85b944e30a0ba8b3ec9e1f441c74f383625a15-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,swebenchpro/instance_nodebb__nodebb-3c85b944e30a0ba8b3ec9e1f441c74f383625a15-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,high_composite,0.6624425675675676,0.6624425675675676,medium,0.5625,0.6081081081081081,0.668918918918919,0.945,16,0.4375,0.4375,0.436506840979898,0.5622619980428943,0.2849071196689887,0.18863422588671652,30.0,26.0,3.0,False,False,False,False,True
3089,swebenchpro,instance_future-architect__vuls-54e73c2f5466ef5daec3fb30922b9ac654e4ed25,swebenchpro/instance_future-architect__vuls-54e73c2f5466ef5daec3fb30922b9ac654e4ed25,high_composite,0.6613986330236487,0.6613986330236487,medium,0.37499993749999994,0.9594594594594594,0.35135135135135137,0.96,16,0.6250000625000001,0.6250000625000001,0.4389855789677874,0.7316647714835884,0.4006467191081974,0.08104126246388421,4.0,49.0,4.0,False,False,False,False,True
3090,swebenchpro,instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,swebenchpro/instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,high_composite,0.6605855751689189,0.6605855751689189,medium,0.41666662499999996,0.7702702702702703,0.5472972972972973,1.0,16,0.583333375,0.583333375,0.4639803710527357,0.5903100617988181,0.307122667018863,0.1738154587656242,18.0,35.0,5.0,False,False,False,False,True
3091,swebenchpro,instance_gravitational__teleport-32bcd71591c234f0d8b091ec01f1f5cbfdc0f13c-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,swebenchpro/instance_gravitational__teleport-32bcd71591c234f0d8b091ec01f1f5cbfdc0f13c-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,high_composite,0.6604065523648649,0.6604065523648649,medium,0.60416675,0.5135135135135135,0.7905405405405406,0.88,16,0.39583325,0.39583325,0.4284784246805053,0.4356470707538338,0.2615112972137208,0.25264350169611016,37.0,16.0,6.0,False,False,False,False,True
3092,swebenchpro,instance_protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,swebenchpro/instance_protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,unique_unpredictable,0.6162984130067568,0.6562984130067568,medium,0.604166625,0.3108108108108108,0.8918918918918919,0.89,16,0.395833375,0.395833375,0.4284784550690493,0.5085509988121855,0.19100884577296764,0.30707296129218953,52.0,9.0,17.0,False,False,False,True,False
3093,swebenchpro,instance_qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502-v02ad04386d5238fe2d1a1be450df257370de4b6a,swebenchpro/instance_qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502-v02ad04386d5238fe2d1a1be450df257370de4b6a,difficult;unique_unpredictable,0.5733446102195947,0.6533446102195948,hard,0.8750000625000001,0.17567567567567569,0.9324324324324325,0.4,16,0.1249999374999999,0.1249999374999999,0.2602081998932463,0.2413923594889754,0.09841191533088116,0.3528498777437701,62.0,6.0,31.0,False,True,False,True,False
