task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count
research-code-bench/grid-cell-conformal-isometry_nonlinear_transformation_1,research-code-bench,grid-cell-conformal-isometry_nonlinear_transformation_1,16,0,0.0,0.3541666875,0.4635124194893162,0.0,1.0,0.3541666875,0.3541666875,0.4635124194893162,0.3715918428768015,medium,0,0
research-code-bench/grid-cell-conformal-isometry_prepare_displacement,research-code-bench,grid-cell-conformal-isometry_prepare_displacement,16,0,0.0,0.1458333125,0.3326816428972898,0.0,1.0,0.1458333125,0.1458333125,0.3326816428972898,0.2864645845959105,hard,0,0
research-code-bench/grid-cell-conformal-isometry_prepare_inputs,research-code-bench,grid-cell-conformal-isometry_prepare_inputs,16,0,0.0,0.354166625,0.4482798934228864,0.0,1.0,0.354166625,0.354166625,0.4482798934228864,0.24529292287451376,medium,0,0
research-code-bench/grid-cell-conformal-isometry_transformation_loss,research-code-bench,grid-cell-conformal-isometry_transformation_loss,16,0,0.0,0.125,0.33071891388307384,0.0,1.0,0.125,0.125,0.33071891388307384,0.34072969062110403,hard,0,0
research-code-bench/hyla_mlp_linear,research-code-bench,hyla_mlp_linear,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/hyla_mlp_relu,research-code-bench,hyla_mlp_relu,16,0,0.0,0.458333375,0.4695595047193,0.0,1.0,0.458333375,0.458333375,0.4695595047193,0.17275120942975464,medium,0,0
research-code-bench/hyla_rms_head,research-code-bench,hyla_rms_head,16,0,0.0,0.291666625,0.4228704777733182,0.0,1.0,0.291666625,0.291666625,0.4228704777733182,-0.14042028958970032,hard,0,0
research-code-bench/len_combine_gradients,research-code-bench,len_combine_gradients,16,0,0.0,0.4166666875,0.47871356475802923,0.0,1.0,0.4166666875,0.4166666875,0.47871356475802923,0.09984697244380114,medium,0,0
research-code-bench/len_compute_gradients,research-code-bench,len_compute_gradients,16,0,0.0,0.3541666875,0.43251127052594235,0.0,1.0,0.3541666875,0.3541666875,0.43251127052594235,0.4168402996727714,medium,0,0
research-code-bench/len_compute_schur_decomposition,research-code-bench,len_compute_schur_decomposition,16,0,0.0,0.3333333125,0.4564354645876455,0.0,1.0,0.3333333125,0.3333333125,0.4564354645876455,0.37726863349732204,medium,0,0
research-code-bench/len_construct_jacobian_matrix,research-code-bench,len_construct_jacobian_matrix,16,0,0.0,0.4375,0.4672429626127343,0.0,1.0,0.4375,0.4375,0.4672429626127343,0.01652301084783516,medium,0,0
research-code-bench/len_gamma_update_function,research-code-bench,len_gamma_update_function,16,0,0.0,0.125,0.28565229932756536,0.0,1.0,0.125,0.125,0.28565229932756536,0.36442034921321703,hard,0,0
research-code-bench/len_gradient_descent_ascent_field,research-code-bench,len_gradient_descent_ascent_field,16,0,0.0,0.2916666875,0.43898559083225025,0.0,1.0,0.2916666875,0.2916666875,0.43898559083225025,0.38615165703363824,hard,0,0
research-code-bench/len_initialize_variables,research-code-bench,len_initialize_variables,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/len_jacobian_computation,research-code-bench,len_jacobian_computation,16,0,0.0,0.458333375,0.4695595047193,0.0,1.0,0.458333375,0.458333375,0.4695595047193,0.1491535336849597,medium,0,0
research-code-bench/len_lazy_extra_newton,research-code-bench,len_lazy_extra_newton,16,0,0.0,0.1041666875,0.2818281511326359,0.0,1.0,0.1041666875,0.1041666875,0.2818281511326359,0.33669504433390984,hard,0,0
research-code-bench/len_main_iteration_loop,research-code-bench,len_main_iteration_loop,16,0,0.0,0.1458333125,0.3326816428972898,0.0,1.0,0.1458333125,0.1458333125,0.3326816428972898,0.3478292027926729,hard,0,0
research-code-bench/len_split_input_and_compute_norm,research-code-bench,len_split_input_and_compute_norm,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/len_split_input_vector,research-code-bench,len_split_input_vector,16,0,0.0,0.47916662499999996,0.47094395271330786,0.0,1.0,0.47916662499999996,0.47916662499999996,0.47094395271330786,0.04561146824779012,medium,0,0
research-code-bench/len_track_metrics,research-code-bench,len_track_metrics,16,0,0.0,0.0625,0.24206145913796356,0.0,1.0,0.0625,0.0625,0.24206145913796356,0.2449744206486852,hard,0,0
research-code-bench/len_update_steps,research-code-bench,len_update_steps,16,0,0.0,0.333333375,0.408248341494928,0.0,1.0,0.333333375,0.333333375,0.408248341494928,0.06936999435054376,medium,0,0
research-code-bench/llm-sci-use_ai_text_probabilities,research-code-bench,llm-sci-use_ai_text_probabilities,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/llm-sci-use_alpha_estimation,research-code-bench,llm-sci-use_alpha_estimation,16,0,0.0,0.1458333125,0.3326816428972898,0.0,1.0,0.1458333125,0.1458333125,0.3326816428972898,0.3478292027926729,hard,0,0
research-code-bench/llm-sci-use_alpha_optimization,research-code-bench,llm-sci-use_alpha_optimization,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/llm-sci-use_bootstrap_inference,research-code-bench,llm-sci-use_bootstrap_inference,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/llm-sci-use_bootstrap_sampling,research-code-bench,llm-sci-use_bootstrap_sampling,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,0.033517502925438265,medium,0,0
research-code-bench/llm-sci-use_confidence_interval_calculation,research-code-bench,llm-sci-use_confidence_interval_calculation,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/llm-sci-use_data_loading,research-code-bench,llm-sci-use_data_loading,16,0,0.0,0.375,0.4545296867214781,0.0,1.0,0.375,0.375,0.4545296867214781,-0.024851304269301686,medium,0,0
research-code-bench/llm-sci-use_data_preprocessing,research-code-bench,llm-sci-use_data_preprocessing,16,0,0.0,0.16666668750000002,0.3118048379106149,0.0,1.0,0.16666668750000002,0.16666668750000002,0.3118048379106149,0.33224804056636276,hard,0,0
research-code-bench/llm-sci-use_human_text_probabilities,research-code-bench,llm-sci-use_human_text_probabilities,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/llm-sci-use_inference_pipeline,research-code-bench,llm-sci-use_inference_pipeline,16,0,0.0,0.1458333125,0.3326816428972898,0.0,1.0,0.1458333125,0.1458333125,0.3326816428972898,0.3478292027926729,hard,0,0
research-code-bench/llm-sci-use_loading_token_probabilities,research-code-bench,llm-sci-use_loading_token_probabilities,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,-0.0017499585471635474,medium,0,0
research-code-bench/llm-sci-use_log_likelihood_optimization,research-code-bench,llm-sci-use_log_likelihood_optimization,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/llm-sci-use_mixture_log_likelihood_calculation,research-code-bench,llm-sci-use_mixture_log_likelihood_calculation,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,0.1671706103260198,medium,0,0
research-code-bench/llm-sci-use_precompute_probabilities,research-code-bench,llm-sci-use_precompute_probabilities,16,0,0.0,0.479166625,0.4709439527133079,0.0,1.0,0.479166625,0.479166625,0.4709439527133079,0.009459759483360615,medium,0,0
research-code-bench/llm-sci-use_token_distribution_computation,research-code-bench,llm-sci-use_token_distribution_computation,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/minp_apply_filter_to_scores,research-code-bench,minp_apply_filter_to_scores,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,0.1671706103260198,medium,0,0
research-code-bench/minp_convert_logits_to_probabilities,research-code-bench,minp_convert_logits_to_probabilities,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/minp_ensure_minimum_tokens_are_kept,research-code-bench,minp_ensure_minimum_tokens_are_kept,16,0,0.0,0.4583333125,0.4841229236550773,0.0,1.0,0.4583333125,0.4583333125,0.4841229236550773,0.29619483144602615,medium,0,0
research-code-bench/minp_find_maximum_probability_token,research-code-bench,minp_find_maximum_probability_token,16,0,0.0,0.4583333125,0.4841229236550773,0.0,1.0,0.4583333125,0.4583333125,0.4841229236550773,0.03891454543510405,medium,0,0
research-code-bench/minp_identify_tokens_to_remove,research-code-bench,minp_identify_tokens_to_remove,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/minp_min-p_sampling,research-code-bench,minp_min-p_sampling,16,0,0.0,0.2708333125,0.42847840948621885,0.0,1.0,0.2708333125,0.2708333125,0.42847840948621885,0.38336450673095934,hard,0,0
research-code-bench/minp_scale_min_p_threshold,research-code-bench,minp_scale_min_p_threshold,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/optimalsteps_dynamic_programming_1,research-code-bench,optimalsteps_dynamic_programming_1,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,-0.0017499585471635474,medium,0,0
research-code-bench/optimalsteps_dynamic_programming_2,research-code-bench,optimalsteps_dynamic_programming_2,16,0,0.0,0.2916666875,0.40611646737046364,0.0,1.0,0.2916666875,0.2916666875,0.40611646737046364,0.4572385106025251,hard,0,0
research-code-bench/optimalsteps_dynamic_programming_3,research-code-bench,optimalsteps_dynamic_programming_3,16,0,0.0,0.4583333125,0.4545296924508506,0.0,1.0,0.4583333125,0.4583333125,0.4545296924508506,0.18418894346675857,medium,0,0
research-code-bench/optimalsteps_dynamic_programming_4,research-code-bench,optimalsteps_dynamic_programming_4,16,0,0.0,0.083333375,0.22047938616168716,0.0,0.666667,0.083333375,0.083333375,0.22047938616168716,0.3407296906211041,hard,0,0
research-code-bench/optimalsteps_dynamic_programming_for_each_sample,research-code-bench,optimalsteps_dynamic_programming_for_each_sample,16,0,0.0,0.1458333125,0.28792240557477433,0.0,1.0,0.1458333125,0.1458333125,0.28792240557477433,0.3787129452957715,hard,0,0
research-code-bench/optimalsteps_dynamic_programming_initialization_for_each_sample,research-code-bench,optimalsteps_dynamic_programming_initialization_for_each_sample,16,0,0.0,0.25,0.3996526443189448,0.0,1.0,0.25,0.25,0.3996526443189448,0.3453350069084041,hard,0,0
research-code-bench/optimalsteps_dynamic_programming_search,research-code-bench,optimalsteps_dynamic_programming_search,16,0,0.0,0.10416662500000001,0.25600424868981053,0.0,1.0,0.10416662500000001,0.10416662500000001,0.25600424868981053,0.31147763425346275,hard,0,0
research-code-bench/optimalsteps_dynamic_programming_traceback,research-code-bench,optimalsteps_dynamic_programming_traceback,16,0,0.0,0.2083333125,0.35108958624468606,0.0,1.0,0.2083333125,0.2083333125,0.35108958624468606,0.2225328609462535,hard,0,0
research-code-bench/optimalsteps_search_oss_function,research-code-bench,optimalsteps_search_oss_function,16,0,0.0,0.270833375,0.3767321730465283,0.0,1.0,0.270833375,0.270833375,0.3767321730465283,0.4563682191547156,hard,0,0
research-code-bench/optimalsteps_teacher_trajectory_computation,research-code-bench,optimalsteps_teacher_trajectory_computation,16,0,0.0,0.4375,0.49607837082461076,0.0,1.0,0.4375,0.4375,0.49607837082461076,0.41451838771055,medium,0,0
research-code-bench/optimalsteps_teacher_trajectory_computation_for_each_timestep,research-code-bench,optimalsteps_teacher_trajectory_computation_for_each_timestep,16,0,0.0,0.458333375,0.4695595047193,0.0,1.0,0.458333375,0.458333375,0.4695595047193,0.17275120942975464,medium,0,0
research-code-bench/repa-e_check1,research-code-bench,repa-e_check1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
research-code-bench/repa-e_check2,research-code-bench,repa-e_check2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
research-code-bench/repa-e_sit_loss,research-code-bench,repa-e_sit_loss,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
research-code-bench/repa-e_sitbatchnorm_eps_is_set_to_1e-4,research-code-bench,repa-e_sitbatchnorm_eps_is_set_to_1e-4,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
research-code-bench/repa-e_vae_loss,research-code-bench,repa-e_vae_loss,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
research-code-bench/schedule_free_averaging_update,research-code-bench,schedule_free_averaging_update,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,0.0023093536304325045,medium,0,0
research-code-bench/schedule_free_averaging_update_and_interpolation,research-code-bench,schedule_free_averaging_update_and_interpolation,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/schedule_free_bias_correction,research-code-bench,schedule_free_bias_correction,16,0,0.0,0.4583333125,0.4841229236550773,0.0,1.0,0.4583333125,0.4583333125,0.4841229236550773,0.03891454543510405,medium,0,0
research-code-bench/schedule_free_decay_the_first_and_second_moment_running_average_coefficient,research-code-bench,schedule_free_decay_the_first_and_second_moment_running_average_coefficient,16,0,0.0,0.4166666875,0.47871356475802923,0.0,1.0,0.4166666875,0.4166666875,0.47871356475802923,0.4240291078813234,medium,0,0
research-code-bench/schedule_free_denom,research-code-bench,schedule_free_denom,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,0.03888651214747386,medium,0,0
research-code-bench/schedule_free_dynamic_weighting,research-code-bench,schedule_free_dynamic_weighting,16,0,0.0,0.4375,0.49607837082461076,0.0,1.0,0.4375,0.4375,0.49607837082461076,-0.029109913718366576,medium,0,0
research-code-bench/schedule_free_dynamic_weighting_and_averaging,research-code-bench,schedule_free_dynamic_weighting_and_averaging,16,0,0.0,0.416666625,0.43301272594851,0.0,1.0,0.416666625,0.416666625,0.43301272594851,0.006415043850873365,medium,0,0
research-code-bench/schedule_free_gradient_evaluation_interpolation,research-code-bench,schedule_free_gradient_evaluation_interpolation,16,0,0.0,0.4583333125,0.4841229236550773,0.0,1.0,0.4583333125,0.4583333125,0.4841229236550773,0.29619483144602615,medium,0,0
research-code-bench/schedule_free_learning_rate,research-code-bench,schedule_free_learning_rate,16,0,0.0,0.18749993750000002,0.33268162724169725,0.0,1.0,0.18749993750000002,0.18749993750000002,0.33268162724169725,0.18842297155298476,hard,0,0
research-code-bench/schedule_free_moment_running_average_coefficient,research-code-bench,schedule_free_moment_running_average_coefficient,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,0.1671706103260198,medium,0,0
research-code-bench/schedule_free_step,research-code-bench,schedule_free_step,16,0,0.0,0.083333375,0.22047938616168716,0.0,0.666667,0.083333375,0.083333375,0.22047938616168716,0.3407296906211041,hard,0,0
research-code-bench/schedule_free_warmup_schedule,research-code-bench,schedule_free_warmup_schedule,16,0,0.0,0.3333333125,0.4564354645876455,0.0,1.0,0.3333333125,0.3333333125,0.4564354645876455,-0.06910732916106539,medium,0,0
research-code-bench/schedule_free_weight_decay,research-code-bench,schedule_free_weight_decay,16,0,0.0,0.458333375,0.4695595047193,0.0,1.0,0.458333375,0.458333375,0.4695595047193,0.1491535336849597,medium,0,0
research-code-bench/schedule_free_z_update,research-code-bench,schedule_free_z_update,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/semanticist_apply_embedding_masks,research-code-bench,semanticist_apply_embedding_masks,16,0,0.0,0.3541666875,0.43251127052594235,0.0,1.0,0.3541666875,0.3541666875,0.43251127052594235,-0.07328768987218286,medium,0,0
research-code-bench/semanticist_decode_multiple_tokens,research-code-bench,semanticist_decode_multiple_tokens,16,0,0.0,0.4375,0.4672429626127343,0.0,1.0,0.4375,0.4375,0.4672429626127343,0.17352497239658204,medium,0,0
research-code-bench/semanticist_decode_single_token,research-code-bench,semanticist_decode_single_token,16,0,0.0,0.1875,0.3903123748998999,0.0,1.0,0.1875,0.1875,0.3903123748998999,0.3120005472577214,hard,0,0
research-code-bench/semanticist_generate_main_function,research-code-bench,semanticist_generate_main_function,16,0,0.0,0.2083333125,0.3886407871780056,0.0,1.0,0.2083333125,0.2083333125,0.3886407871780056,0.3201485776388678,hard,0,0
research-code-bench/semanticist_generate_remaining_tokens,research-code-bench,semanticist_generate_remaining_tokens,16,0,0.0,0.375,0.4228705147231833,0.0,1.0,0.375,0.375,0.4228705147231833,0.4125399535187483,medium,0,0
research-code-bench/semanticist_get_cfg_scale,research-code-bench,semanticist_get_cfg_scale,16,0,0.0,0.1875,0.3903123748998999,0.0,1.0,0.1875,0.1875,0.3903123748998999,0.3120005472577214,hard,0,0
research-code-bench/semanticist_initialize_sequence,research-code-bench,semanticist_initialize_sequence,16,0,0.0,0.25,0.3996526443189448,0.0,1.0,0.25,0.25,0.3996526443189448,-0.2003982709510663,hard,0,0
research-code-bench/semanticist_prefill_initial_tokens,research-code-bench,semanticist_prefill_initial_tokens,16,0,0.0,0.2083333125,0.35108958624468606,0.0,1.0,0.2083333125,0.2083333125,0.35108958624468606,0.30161760232318113,hard,0,0
research-code-bench/semanticist_prefill_sequence,research-code-bench,semanticist_prefill_sequence,16,0,0.0,0.395833375,0.459751618101812,0.0,1.0,0.395833375,0.395833375,0.459751618101812,0.4414336519342462,medium,0,0
research-code-bench/semanticist_setup_conditions,research-code-bench,semanticist_setup_conditions,16,0,0.0,0.1666666875,0.35355342005606427,0.0,1.0,0.1666666875,0.1666666875,0.35355342005606427,0.3358673128621011,hard,0,0
research-code-bench/semanticist_setup_sequence_parameters,research-code-bench,semanticist_setup_sequence_parameters,16,0,0.0,0.2083333125,0.3886407871780056,0.0,1.0,0.2083333125,0.2083333125,0.3886407871780056,0.3201485776388678,hard,0,0
research-code-bench/siss_compute_loss_terms,research-code-bench,siss_compute_loss_terms,16,0,0.0,0.3541666875,0.4635124194893162,0.0,1.0,0.3541666875,0.3541666875,0.4635124194893162,-0.037111992523165285,medium,0,0
research-code-bench/siss_create_defensive_mixture,research-code-bench,siss_create_defensive_mixture,16,0,0.0,0.375,0.4545296867214781,0.0,1.0,0.375,0.375,0.4545296867214781,0.4464200943074502,medium,0,0
research-code-bench/siss_double_forward_passes,research-code-bench,siss_double_forward_passes,16,0,0.0,0.0833333125,0.24999997916667882,0.0,1.0,0.0833333125,0.0833333125,0.24999997916667882,0.29261264958906663,hard,0,0
research-code-bench/siss_importance_sampling_weights,research-code-bench,siss_importance_sampling_weights,16,0,0.0,0.125,0.28565229932756536,0.0,1.0,0.125,0.125,0.28565229932756536,0.33454869884542865,hard,0,0
research-code-bench/siss_subtracted_importance_sampled_scores_importance_sampling_with_mixture,research-code-bench,siss_subtracted_importance_sampled_scores_importance_sampling_with_mixture,16,0,0.0,0.1458333125,0.3326816428972898,0.0,1.0,0.1458333125,0.1458333125,0.3326816428972898,0.3466703869284204,hard,0,0
research-code-bench/tabdiff_compute_total_noise_for_categorical_features_with_learnable_k,research-code-bench,tabdiff_compute_total_noise_for_categorical_features_with_learnable_k,16,0,0.0,0.208333375,0.3703414856213578,0.0,1.0,0.208333375,0.208333375,0.3703414856213578,0.33492679381899115,hard,0,0
research-code-bench/tabdiff_compute_total_noise_for_numerical_features_with_learnable_rho,research-code-bench,tabdiff_compute_total_noise_for_numerical_features_with_learnable_rho,16,0,0.0,0.24999993750000002,0.38188129427439044,0.0,1.0,0.24999993750000002,0.24999993750000002,0.38188129427439044,-0.26856269378245107,hard,0,0
research-code-bench/tabdiff_initialize_the_learnable_feature-wise_parameter_k_for_categorical_features,research-code-bench,tabdiff_initialize_the_learnable_feature-wise_parameter_k_for_categorical_features,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/tabdiff_initialize_the_learnable_feature-wise_parameter_rho_for_numerical_features,research-code-bench,tabdiff_initialize_the_learnable_feature-wise_parameter_rho_for_numerical_features,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/tabdiff_make_sure_learnable_parameter_ks_for_categorical_features_are_positive,research-code-bench,tabdiff_make_sure_learnable_parameter_ks_for_categorical_features_are_positive,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.037833447384096316,medium,0,0
research-code-bench/tabdiff_make_sure_learnable_parameter_rhos_are_greater_than_rho_offset,research-code-bench,tabdiff_make_sure_learnable_parameter_rhos_are_greater_than_rho_offset,16,0,0.0,0.4791666875,0.4854658496185286,0.0,1.0,0.4791666875,0.4791666875,0.4854658496185286,0.03888651214747386,medium,0,0
research-code-bench/tanh-init_identity_matrix,research-code-bench,tanh-init_identity_matrix,16,0,0.0,0.083333375,0.22047938616168716,0.0,0.666667,0.083333375,0.083333375,0.22047938616168716,0.18891816050962598,hard,0,0
research-code-bench/tanh-init_identity_matrix_else,research-code-bench,tanh-init_identity_matrix_else,16,0,0.0,0.291666625,0.4228704777733182,0.0,1.0,0.291666625,0.291666625,0.4228704777733182,0.4209067718022951,hard,0,0
research-code-bench/tanh-init_proposed_weight_initialization,research-code-bench,tanh-init_proposed_weight_initialization,16,0,0.0,0.083333375,0.22047938616168716,0.0,0.666667,0.083333375,0.083333375,0.22047938616168716,0.3407296906211041,hard,0,0
research-code-bench/tanh-init_update,research-code-bench,tanh-init_update,16,0,0.0,0.3333333125,0.4564354645876455,0.0,1.0,0.3333333125,0.3333333125,0.4564354645876455,0.43698701738263934,medium,0,0
scicode/scicode-1,scicode,scicode-1,16,0,0.0,0.895833375,0.25600424868981053,0.0,1.0,0.895833375,0.895833375,0.25600424868981053,0.849165730064778,easy,0,0
scicode/scicode-10,scicode,scicode-10,16,0,0.0,0.3446968125,0.2200559090109883,0.0,0.878788,0.3446968125,0.3446968125,0.2200559090109883,0.43917634221009677,medium,0,0
scicode/scicode-11,scicode,scicode-11,16,0,0.0,0.470486,0.2300003166095647,0.0,0.722222,0.470486,0.470486,0.2300003166095647,0.845762253224942,medium,0,0
scicode/scicode-12,scicode,scicode-12,16,0,0.0,0.18154775,0.24381154421025164,0.0,0.904762,0.18154775,0.18154775,0.24381154421025164,0.48043439869501936,hard,0,0
scicode/scicode-13,scicode,scicode-13,16,0,0.0,0.30059518749999997,0.15404469279693586,0.0,0.47619,0.30059518749999997,0.30059518749999997,0.15404469279693586,0.736423689967418,medium,0,0
scicode/scicode-14,scicode,scicode-14,16,0,0.0,0.49999993750000005,0.367990064403998,0.0,1.0,0.49999993750000005,0.49999993750000005,0.367990064403998,0.5042609449904298,medium,0,0
scicode/scicode-15,scicode,scicode-15,16,0,0.0,0.395833375,0.27559902245945894,0.0,1.0,0.395833375,0.395833375,0.27559902245945894,0.6068418890514662,medium,0,0
scicode/scicode-16,scicode,scicode-16,16,0,0.0,0.604166625,0.40771638128665416,0.0,1.0,0.604166625,0.604166625,0.40771638128665416,0.5780293530298933,medium,0,0
scicode/scicode-17,scicode,scicode-17,16,0,0.0,0.0104166875,0.040343657210146974,0.0,0.166667,0.0104166875,0.0104166875,0.040343657210146974,0.21044303316508603,frontier,0,0
scicode/scicode-18,scicode,scicode-18,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
scicode/scicode-19,scicode,scicode-19,16,0,0.0,0.833333375,0.2825970580565806,0.0,1.0,0.833333375,0.833333375,0.2825970580565806,0.7167795129229338,easy,0,0
scicode/scicode-2,scicode,scicode-2,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.333333,0.0208333125,0.0208333125,0.08068707235883481,0.21044303316508603,frontier,0,0
scicode/scicode-20,scicode,scicode-20,16,0,0.0,0.7499999374999999,0.300462635179374,0.0,1.0,0.7499999374999999,0.7499999374999999,0.300462635179374,0.6237182222616432,easy,0,0
scicode/scicode-21,scicode,scicode-21,16,0,0.0,0.20138875,0.21594872594596964,0.0,0.777778,0.20138875,0.20138875,0.21594872594596964,0.4377720237134055,hard,0,0
scicode/scicode-22,scicode,scicode-22,16,0,0.0,0.041666625,0.06660870454834995,0.0,0.222222,0.041666625,0.041666625,0.06660870454834995,0.3863038834872496,frontier,0,0
scicode/scicode-23,scicode,scicode-23,16,0,0.0,0.5208335000000001,0.23804374565560424,0.0,0.666667,0.5208335000000001,0.5208335000000001,0.23804374565560424,0.3664366286589909,medium,0,0
scicode/scicode-24,scicode,scicode-24,16,0,0.0,0.0625,0.14682210828584366,0.0,0.555556,0.0625,0.0625,0.14682210828584366,0.17611070012821078,hard,0,0
scicode/scicode-25,scicode,scicode-25,16,0,0.0,0.6597221875,0.369494100020423,0.0,1.0,0.6597221875,0.6597221875,0.369494100020423,0.682781939815429,medium,0,0
scicode/scicode-26,scicode,scicode-26,16,0,0.0,0.48611106249999997,0.3283776141061668,0.0,1.0,0.48611106249999997,0.48611106249999997,0.3283776141061668,0.5792417473287809,medium,0,0
scicode/scicode-27,scicode,scicode-27,16,0,0.0,0.2847221875,0.21505381114043842,0.0,0.666667,0.2847221875,0.2847221875,0.21505381114043842,0.5115945397548436,hard,0,0
scicode/scicode-28,scicode,scicode-28,16,0,0.0,0.013888875,0.053791381572556536,0.0,0.222222,0.013888875,0.013888875,0.053791381572556536,0.17185616916157928,frontier,0,0
scicode/scicode-29,scicode,scicode-29,16,0,0.0,0.923611125,0.2412632308628055,0.0,1.0,0.923611125,0.923611125,0.2412632308628055,0.7860291073057157,easy,0,0
scicode/scicode-3,scicode,scicode-3,16,0,0.0,0.8125,0.35293906855309315,0.0,1.0,0.8125,0.8125,0.35293906855309315,0.8399980860116579,easy,0,0
scicode/scicode-30,scicode,scicode-30,16,0,0.0,0.5069445625,0.22895630896744493,0.0,0.666667,0.5069445625,0.5069445625,0.22895630896744493,0.39038396339650644,medium,0,0
scicode/scicode-31,scicode,scicode-31,16,0,0.0,0.3472220625,0.17513235239828934,0.0,0.666667,0.3472220625,0.3472220625,0.17513235239828934,0.49587194759214676,medium,0,0
scicode/scicode-32,scicode,scicode-32,16,0,0.0,0.17361100000000002,0.16652190472464876,0.0,0.555556,0.17361100000000002,0.17361100000000002,0.16652190472464876,0.6720514136274395,hard,0,0
scicode/scicode-33,scicode,scicode-33,16,0,0.0,0.055555562499999996,0.1883981062819398,0.0,0.777778,0.055555562499999996,0.055555562499999996,0.1883981062819398,0.2292243349163253,hard,0,0
scicode/scicode-34,scicode,scicode-34,16,0,0.0,0.40277775,0.203651267451709,0.0,0.666667,0.40277775,0.40277775,0.203651267451709,0.5661572186336445,medium,0,0
scicode/scicode-35,scicode,scicode-35,16,0,0.0,0.71527775,0.3355684203522249,0.0,1.0,0.71527775,0.71527775,0.3355684203522249,0.8025049158640073,easy,0,0
scicode/scicode-36,scicode,scicode-36,16,0,0.0,0.4166666875,0.3080705730986649,0.0,1.0,0.4166666875,0.4166666875,0.3080705730986649,0.5143472249824258,medium,0,0
scicode/scicode-37,scicode,scicode-37,16,0,0.0,0.069444375,0.1353720083057586,0.0,0.444444,0.069444375,0.069444375,0.1353720083057586,0.19983911502999727,hard,0,0
